KI270372.1 1650 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270373.1 1451 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270374.1 2656 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270375.1 2378 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270376.1 1136 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270378.1 1048 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270379.1 1045 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270381.1 1930 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270382.1 4215 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270383.1 1750 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270384.1 1658 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270385.1 990 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270386.1 1788 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270387.1 1537 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270388.1 1216 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270389.1 1298 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270390.1 2387 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270391.1 1484 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270392.1 971 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270393.1 1308 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270394.1 970 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270395.1 1143 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270396.1 1880 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270411.1 2646 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270412.1 1179 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270414.1 2489 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270417.1 2043 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270418.1 2145 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270419.1 1029 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270420.1 2321 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270422.1 1445 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270423.1 981 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270424.1 2140 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270425.1 1884 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270429.1 1361 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270435.1 92983 1 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270438.1 112505 5 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270442.1 392061 345 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270448.1 7992 1 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270465.1 1774 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270466.1 1233 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270467.1 3920 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270468.1 4055 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270507.1 5353 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270508.1 1951 1 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270509.1 2318 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270510.1 2415 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270511.1 8127 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270512.1 22689 1 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270515.1 6361 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270516.1 1300 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270517.1 3253 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270518.1 2186 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270519.1 138126 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270521.1 7642 1 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270522.1 5674 1 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270528.1 2983 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270529.1 1899 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270530.1 2168 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270538.1 91309 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270539.1 993 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270544.1 1202 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270548.1 1599 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270579.1 31033 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270580.1 1553 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270581.1 7046 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270582.1 6504 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270583.1 1400 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270584.1 4513 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270587.1 2969 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270588.1 6158 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270589.1 44474 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270590.1 4685 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270591.1 5796 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270593.1 3041 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270706.1 175055 27 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270707.1 32032 3 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270708.1 127682 4 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270709.1 66860 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270710.1 40176 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270711.1 42210 34 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270712.1 176043 13 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270713.1 40745 38 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270714.1 41717 5 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270715.1 161471 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270716.1 153799 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270717.1 40062 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270718.1 38054 51 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270719.1 176845 23 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270720.1 39050 7 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270721.1 100316 311 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270722.1 194050 15 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270723.1 38115 1 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270724.1 39555 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270725.1 172810 5 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270726.1 43739 317 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270727.1 448248 238 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270728.1 1872759 140 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270729.1 280839 3 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270730.1 112551 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270731.1 150754 31 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270732.1 41543 1 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270733.1 179772 65602 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270734.1 165050 116 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270735.1 42811 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270736.1 181920 5 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270737.1 103838 2 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270738.1 99375 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270739.1 73985 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270740.1 37240 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270741.1 157432 9 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270742.1 186739 22 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270743.1 210658 9 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270744.1 168472 29 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270745.1 41891 48 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270746.1 66486 19 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270747.1 198735 1 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270748.1 93321 3 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270749.1 158759 5 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270750.1 148850 10 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270751.1 150742 5 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270752.1 27745 1 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270753.1 62944 1 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270754.1 40191 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270755.1 36723 2 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270756.1 79590 0 QuickAnalyses/idxstats/NA19138_argonne.tab
KI270757.1 71251 0 QuickAnalyses/idxstats/NA19138_argonne.tab
* 0 0 QuickAnalyses/idxstats/NA19138_argonne.tab
chr1 248956422 962586 QuickAnalyses/idxstats/NA19138_30min.tab
chr2 242193529 642050 QuickAnalyses/idxstats/NA19138_30min.tab
chr3 198295559 517932 QuickAnalyses/idxstats/NA19138_30min.tab
chr4 190214555 272673 QuickAnalyses/idxstats/NA19138_30min.tab
chr5 181538259 472788 QuickAnalyses/idxstats/NA19138_30min.tab
chr6 170805979 642189 QuickAnalyses/idxstats/NA19138_30min.tab
chr7 159345973 443728 QuickAnalyses/idxstats/NA19138_30min.tab
chr8 145138636 265082 QuickAnalyses/idxstats/NA19138_30min.tab
chr9 138394717 355902 QuickAnalyses/idxstats/NA19138_30min.tab
chr10 133797422 317089 QuickAnalyses/idxstats/NA19138_30min.tab
chr11 135086622 516117 QuickAnalyses/idxstats/NA19138_30min.tab
chr12 133275309 556822 QuickAnalyses/idxstats/NA19138_30min.tab
chr13 114364328 159481 QuickAnalyses/idxstats/NA19138_30min.tab
chr14 107043718 348220 QuickAnalyses/idxstats/NA19138_30min.tab
chr15 101991189 316394 QuickAnalyses/idxstats/NA19138_30min.tab
chr16 90338345 421969 QuickAnalyses/idxstats/NA19138_30min.tab
chr17 83257441 601583 QuickAnalyses/idxstats/NA19138_30min.tab
chr18 80373285 111025 QuickAnalyses/idxstats/NA19138_30min.tab
chr19 58617616 586357 QuickAnalyses/idxstats/NA19138_30min.tab
chr20 64444167 247817 QuickAnalyses/idxstats/NA19138_30min.tab
chr21 46709983 155557 QuickAnalyses/idxstats/NA19138_30min.tab
chr22 50818468 231602 QuickAnalyses/idxstats/NA19138_30min.tab
chrX 156040895 253889 QuickAnalyses/idxstats/NA19138_30min.tab
chrY 57227415 23318 QuickAnalyses/idxstats/NA19138_30min.tab
chrM 16569 255220 QuickAnalyses/idxstats/NA19138_30min.tab
GL000008.2 209709 14 QuickAnalyses/idxstats/NA19138_30min.tab
GL000009.2 201709 21 QuickAnalyses/idxstats/NA19138_30min.tab
GL000194.1 191469 118 QuickAnalyses/idxstats/NA19138_30min.tab
GL000195.1 182896 620 QuickAnalyses/idxstats/NA19138_30min.tab
GL000205.2 185591 926 QuickAnalyses/idxstats/NA19138_30min.tab
GL000208.1 92689 0 QuickAnalyses/idxstats/NA19138_30min.tab
GL000213.1 164239 1 QuickAnalyses/idxstats/NA19138_30min.tab
GL000214.1 137718 4 QuickAnalyses/idxstats/NA19138_30min.tab
GL000216.2 176608 2 QuickAnalyses/idxstats/NA19138_30min.tab
GL000218.1 161147 93 QuickAnalyses/idxstats/NA19138_30min.tab
GL000219.1 179198 399 QuickAnalyses/idxstats/NA19138_30min.tab
GL000220.1 161802 23540 QuickAnalyses/idxstats/NA19138_30min.tab
GL000221.1 155397 14 QuickAnalyses/idxstats/NA19138_30min.tab
GL000224.1 179693 6 QuickAnalyses/idxstats/NA19138_30min.tab
GL000225.1 211173 2 QuickAnalyses/idxstats/NA19138_30min.tab
GL000226.1 15008 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270302.1 2274 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270303.1 1942 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270304.1 2165 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270305.1 1472 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270310.1 1201 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270311.1 12399 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270312.1 998 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270315.1 2276 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270316.1 1444 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270317.1 37690 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270320.1 4416 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270322.1 21476 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270329.1 1040 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270330.1 1652 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270333.1 2699 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270334.1 1368 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270335.1 1048 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270336.1 1026 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270337.1 1121 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270338.1 1428 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270340.1 1428 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270362.1 3530 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270363.1 1803 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270364.1 2855 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270366.1 8320 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270371.1 2805 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270372.1 1650 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270373.1 1451 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270374.1 2656 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270375.1 2378 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270376.1 1136 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270378.1 1048 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270379.1 1045 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270381.1 1930 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270382.1 4215 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270383.1 1750 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270384.1 1658 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270385.1 990 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270386.1 1788 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270387.1 1537 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270388.1 1216 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270389.1 1298 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270390.1 2387 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270391.1 1484 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270392.1 971 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270393.1 1308 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270394.1 970 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270395.1 1143 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270396.1 1880 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270411.1 2646 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270412.1 1179 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270414.1 2489 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270417.1 2043 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270418.1 2145 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270419.1 1029 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270420.1 2321 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270422.1 1445 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270423.1 981 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270424.1 2140 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270425.1 1884 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270429.1 1361 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270435.1 92983 4 QuickAnalyses/idxstats/NA19138_30min.tab
KI270438.1 112505 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270442.1 392061 152 QuickAnalyses/idxstats/NA19138_30min.tab
KI270448.1 7992 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270465.1 1774 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270466.1 1233 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270467.1 3920 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270468.1 4055 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270507.1 5353 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270508.1 1951 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270509.1 2318 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270510.1 2415 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270511.1 8127 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270512.1 22689 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270515.1 6361 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270516.1 1300 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270517.1 3253 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270518.1 2186 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270519.1 138126 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270521.1 7642 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270522.1 5674 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270528.1 2983 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270529.1 1899 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270530.1 2168 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270538.1 91309 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270539.1 993 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270544.1 1202 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270548.1 1599 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270579.1 31033 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270580.1 1553 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270581.1 7046 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270582.1 6504 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270583.1 1400 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270584.1 4513 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270587.1 2969 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270588.1 6158 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270589.1 44474 1 QuickAnalyses/idxstats/NA19138_30min.tab
KI270590.1 4685 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270591.1 5796 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270593.1 3041 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270706.1 175055 57 QuickAnalyses/idxstats/NA19138_30min.tab
KI270707.1 32032 2 QuickAnalyses/idxstats/NA19138_30min.tab
KI270708.1 127682 3 QuickAnalyses/idxstats/NA19138_30min.tab
KI270709.1 66860 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270710.1 40176 1 QuickAnalyses/idxstats/NA19138_30min.tab
KI270711.1 42210 137 QuickAnalyses/idxstats/NA19138_30min.tab
KI270712.1 176043 22 QuickAnalyses/idxstats/NA19138_30min.tab
KI270713.1 40745 26 QuickAnalyses/idxstats/NA19138_30min.tab
KI270714.1 41717 5 QuickAnalyses/idxstats/NA19138_30min.tab
KI270715.1 161471 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270716.1 153799 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270717.1 40062 3 QuickAnalyses/idxstats/NA19138_30min.tab
KI270718.1 38054 88 QuickAnalyses/idxstats/NA19138_30min.tab
KI270719.1 176845 38 QuickAnalyses/idxstats/NA19138_30min.tab
KI270720.1 39050 35 QuickAnalyses/idxstats/NA19138_30min.tab
KI270721.1 100316 249 QuickAnalyses/idxstats/NA19138_30min.tab
KI270722.1 194050 4 QuickAnalyses/idxstats/NA19138_30min.tab
KI270723.1 38115 1 QuickAnalyses/idxstats/NA19138_30min.tab
KI270724.1 39555 4 QuickAnalyses/idxstats/NA19138_30min.tab
KI270725.1 172810 2 QuickAnalyses/idxstats/NA19138_30min.tab
KI270726.1 43739 19 QuickAnalyses/idxstats/NA19138_30min.tab
KI270727.1 448248 171 QuickAnalyses/idxstats/NA19138_30min.tab
KI270728.1 1872759 118 QuickAnalyses/idxstats/NA19138_30min.tab
KI270729.1 280839 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270730.1 112551 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270731.1 150754 25 QuickAnalyses/idxstats/NA19138_30min.tab
KI270732.1 41543 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270733.1 179772 93025 QuickAnalyses/idxstats/NA19138_30min.tab
KI270734.1 165050 107 QuickAnalyses/idxstats/NA19138_30min.tab
KI270735.1 42811 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270736.1 181920 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270737.1 103838 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270738.1 99375 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270739.1 73985 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270740.1 37240 0 QuickAnalyses/idxstats/NA19138_30min.tab
KI270741.1 157432 4 QuickAnalyses/idxstats/NA19138_30min.tab
KI270742.1 186739 28 QuickAnalyses/idxstats/NA19138_30min.tab
